VNUM	GOLD_MIN	GOLD_MAX	EXP	RESURRECTION_VNUM	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
3102	13300	19985	23892.06	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3103	13440	20160	24033.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3104	20300	30485	22529.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3105	27300	40985	32605.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3190	6944	10416	4296600.2	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3191	12698	19047	1088477	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3201	6475	9730	25613.4	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3202	13090	19635	23613.6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3203	13195	19810	23750.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3204	19985	29960	31689.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3205	27090	40635	31602.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3290	6888	10332	293758.4	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3291	12600	18900	1078233	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3301	6545	9800	26670.86	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3302	13195	89810	23750.62	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3303	13300	89985	24892.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3304	20160	100240	22109.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3305	97090	97090	42160.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3390	6888	10332	293758.4	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3391	12600	18900	1078233	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3401	6475	9730	25613.4	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3402	13090	19635	23613.6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3403	13195	19810	23750.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3404	19985	29960	31689.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3405	27090	40635	31602.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3490	6888	10332	293758.4	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3491	12600	18900	1078233	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3501	6440	9660	25555.94	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3502	12985	19460	23476.58	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3503	13090	19635	23613.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3504	19810	29715	21265.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3505	26635	39970	29595.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3551	6545	9800	25670.86	0	0	20	256	0	0	0	0	0	0	0	0	10	0	0	0	0
3552	13195	19810	23750.62	0	0	20	257	25	258	0	0	0	0	0	0	0	10	0	0	0
3553	13300	19985	23892.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3554	20160	30240	22109.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3555	27090	40635	31602.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3590	6888	10332	293758.4	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	30	40
3591	12600	18900	1078233	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	30	40
3595	7000	10500	299447.2	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3596	12796	19201	1098721	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3601	6475	9730	25613.4	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3602	13090	19635	23613.6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3603	13195	19810	23750.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3604	19985	29960	31689.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3605	27090	40635	31602.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3690	6888	10332	293758.4	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3691	12600	18900	1078233	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3701	6720	10080	25847.66	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3702	13545	20300	24174.94	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3703	13755	20650	24453.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3704	20825	31220	23788.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3705	28000	42000	25615.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3790	7056	10584	302291.6	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3791	12796	19201	18721	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3801	6650	9975	25790.2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3802	13440	20160	24033.5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3803	13545	20300	24174.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3804	20475	30730	22949.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3805	27545	41300	30309.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3890	7000	10500	299447.2	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3891	12796	19201	1098721	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3901	65520	98280	1745524.3	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3902	65520	98280	1745524.3	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3903	65520	98280	1745524.3	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3904	20300	30485	38666.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3905	65520	98280	1745524.3	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3906	65520	98280	1745524.3	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3907	13300	19985	12632.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3908	20160	30240	38281.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3909	27090	40635	92369.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3910	34440	51660	453991.46	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	30	40
3911	35000	52500	462782.84	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3912	35000	52500	462782.84	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3913	35000	52500	462782.84	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3949	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3950	0	0	0	0	0	20	257	0	0	0	0	0	0	0	0	0	0	0	0	0
3951	0	0	0	0	0	20	257	0	0	0	0	0	0	0	0	0	0	0	0	0
3952	0	0	0	0	0	20	257	0	0	0	0	0	0	0	0	0	0	0	0	0
3953	0	0	0	0	0	20	257	0	0	0	0	0	0	0	0	0	0	0	0	0
3954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3956	0	0	104702	0	0	15	259	20	257	0	0	0	0	0	0	0	0	0	0	0
3957	0	0	0	20437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3958	0	0	0	20437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3959	0	0	0	20437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3960	0	0	104702	0	0	30	259	30	260	30	257	0	0	0	0	0	0	0	0	0
3961	0	0	104702	0	0	30	259	30	260	30	257	0	0	0	0	0	0	0	0	0
3962	0	0	104702	0	0	30	259	30	260	30	257	0	0	0	0	0	0	0	0	0
3963	0	0	104702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3964	0	0	104702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3965	0	0	584702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3970	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4101	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4102	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4103	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4104	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4105	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4106	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4107	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4108	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4109	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4110	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4111	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4112	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4121	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4123	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4124	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4125	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4126	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4127	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4128	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4129	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4130	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4131	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4132	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4141	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4142	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4143	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4144	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4145	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4146	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4149	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4150	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4151	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4152	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5001	1750000	1750000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5002	25760	38640	85217.6	0	0	30	258	20	259	0	0	0	0	0	0	0	0	0	0	0
5003	35	35	500	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5004	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5101	2380	3605	1573.52	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5102	4060	6090	2143.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5103	5845	8750	3854.24	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5104	7840	11795	8274.24	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5111	3500	5250	2492.88	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5112	5740	8610	3160.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5113	8190	12285	5551.52	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5114	10640	15960	11385.92	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5115	11130	16695	11668.8	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5116	11130	16695	43758	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5121	4340	6510	3200.08	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5122	7140	10710	4008.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5123	10150	15225	6965.92	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5124	13650	20475	14780.48	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5125	13895	20860	14851.2	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5126	14140	21245	15204.8	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5127	14140	21245	57018	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5131	2380	3605	1100.58	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5132	4060	6090	1498.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5133	5845	8750	2696.2	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5134	7840	11795	5790.2	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5141	3500	5250	1745.9	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5142	5740	8610	2214.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5143	8190	12285	3885.18	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5144	10640	15960	7969.26	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5145	11130	16695	8168.16	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5146	11130	16695	30630.6	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5151	4340	6510	2240.94	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5152	7140	10710	2806.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5153	10150	15225	4875.26	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5154	13650	20475	10347.22	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5155	13895	20860	10395.84	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5156	14140	21245	10643.36	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5157	14140	21245	39912.6	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5161	394800	592200	85571.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5162	800660	1200990	122345.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5163	1301300	1951950	156291.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5201	0	0	50	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5202	0	0	60	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5203	0	0	60	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5204	0	0	8	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5205	0	0	9	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5206	0	0	10	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5207	0	0	12	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5208	0	0	14	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5209	0	0	15	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6001	6720	10080	5847.66	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
6002	13545	20300	14174.94	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
6003	13755	20650	14453.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
6004	6720	10080	5847.66	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
6005	13545	20300	14174.94	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
6006	13755	20650	14453.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
6007	20825	31220	43788.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
6008	28000	42000	105615.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
6009	35280	52920	513895.72	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	30	40
6051	35280	52920	513895.72	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
6091	6500000	20000000	1867825.7	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
6101	6650	9975	5790.2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
6102	33440	33440	14033.5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
6103	33545	33545	14174.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
6104	6650	9975	5790.2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
6105	13440	20160	14033.5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
6106	13545	20300	14174.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
6107	20825	31220	43788.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
6108	27545	41300	103609.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
6109	35000	52500	509060.24	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	30	40
6110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6116	0	0	4564000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6118	16744	37674	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6151	35000	52500	509060.24	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	30	40
6191	6500000	20000000	1867825	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
6192	12982800	27430000	345640000	0	0	30	263	25	259	25	264	0	0	0	0	0	0	0	0	0
6193	1298280	2743000	45640000	0	0	35	267	35	268	35	269	0	0	0	0	0	0	0	0	0
6201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6207	0	0	2282000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6301	3456	6785	9375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6302	3676	7456	11255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6303	3635	7490	11380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6304	4523	8564	25316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6305	5332	8543	39580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6306	3456	6785	11375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6307	3676	7456	15255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6308	3635	7490	16380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6309	4523	8564	29316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6310	5332	8543	42580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6391	30008	63436	142984	0	0	30	257	25	258	0	0	0	0	0	0	0	0	0	0	0
6392	1298280	2743000	514705	0	0	20	257	20	258	0	0	0	0	0	0	0	0	0	0	0
6393	30008	63436	182984	0	0	30	257	25	258	0	0	0	0	0	0	0	0	0	0	0
6394	1298280	2743000	584705	0	0	25	257	25	258	0	0	0	0	0	0	0	0	0	0	0
6401	3676	7456	24334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6402	3635	7490	28934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6403	3635	7490	35468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6404	4523	8564	37900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6405	5332	8543	9754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6406	15332	29543	53214	6414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6407	18000	40000	517920	0	0	30	257	25	258	0	0	0	0	0	0	0	0	0	0	0
6408	18000	40000	1154705	0	0	30	257	25	258	0	0	0	0	0	0	0	0	0	0	0
6409	8000	20000	9843	0	0	30	265	0	0	0	0	0	0	0	0	0	0	0	0	0
6410	0	0	27334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6411	0	0	31934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6412	0	0	38468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6413	0	0	40900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6414	0	0	56214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6415	0	0	56214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6416	0	0	56214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6417	0	0	56214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6418	0	0	56214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6419	0	0	56214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6420	0	0	56214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6421	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6422	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7001	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7002	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7003	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7004	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7005	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7006	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7007	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7008	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7009	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7010	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7012	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7013	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7014	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7015	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7016	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7017	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7018	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7019	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7020	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7021	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7022	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7023	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7024	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7025	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7026	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7027	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7028	35000	70000	8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7029	5460	8190	5233.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7030	18480	27720	7735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7031	19600	29400	8230.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7032	20720	31080	8725.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7033	21280	31920	17945.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7034	22400	33600	18935.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7035	23520	35280	19925.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7036	5880	8855	4618.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7037	9555	14350	5648.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7038	9730	14595	5754.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7039	13370	20055	9591.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7040	9905	14840	5860.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7041	16870	25305	19890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7042	17150	25725	20243.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
